Tiempo_s,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Pot_W,Pot_dBm,delta_xy_m,delta_z_m,costo_J
87.750000,-62.857,-142.981,78.282,-15.509,-35.719,78.282,9.479558e-07,-30.232,0.321391,1.118409,6.023212
88.125000,-55.889,-145.755,78.133,-19.906,-52.154,78.133,1.032026e-06,-29.863,0.246227,1.073057,5.986309
88.500000,-48.796,-148.191,77.984,-20.119,-55.530,77.984,1.001181e-06,-29.995,0.237110,1.070637,5.999487
88.875000,-41.594,-150.284,77.834,-17.857,-51.928,77.834,8.653543e-07,-30.628,0.248418,1.072381,6.062806
89.250000,-34.300,-152.028,77.685,5.710,7.979,77.685,6.912773e-07,-31.603,5.760543,1.378263,6.160348
89.625000,-26.931,-153.420,77.535,12.574,26.723,77.535,5.729952e-07,-32.418,3.032166,1.171346,6.241849
90.000000,-19.503,-154.455,77.386,11.752,31.061,77.386,5.645084e-07,-32.483,3.081920,1.144591,6.248330
90.375000,-12.033,-155.131,77.236,11.548,32.138,77.236,5.238937e-07,-32.808,2.653911,1.137712,6.280757
90.750000,-4.540,-155.446,77.087,10.433,32.082,77.087,5.202760e-07,-32.838,2.512026,1.139308,6.283766
91.125000,2.959,-155.400,76.937,5.728,34.067,76.937,4.989032e-07,-33.020,3.770408,1.133361,6.301984
91.500000,10.448,-154.992,76.788,5.954,27.465,76.788,5.334817e-07,-32.729,2.976355,1.177783,6.272881
91.875000,17.908,-154.223,76.638,4.061,24.450,76.638,5.774904e-07,-32.385,3.331154,1.205568,6.238455
92.250000,25.323,-153.095,76.489,10.164,-0.851,76.489,6.476074e-07,-31.887,1.372568,1.369560,6.188688
92.625000,32.674,-151.610,76.340,18.732,-33.899,76.340,8.601812e-07,-30.654,0.319790,1.107058,6.065410
93.000000,39.945,-149.771,76.190,22.137,-53.122,76.190,1.009251e-06,-29.960,0.238023,1.062700,5.996001
93.375000,47.118,-147.583,76.041,22.581,-53.032,76.041,1.153427e-06,-29.380,0.237216,1.061966,5.938010
93.750000,54.177,-145.050,75.891,21.841,-45.529,75.891,1.148290e-06,-29.399,0.258655,1.067826,5.939949
94.125000,61.105,-142.179,75.742,16.806,-25.666,75.742,9.586461e-07,-30.183,0.382727,1.151096,6.018342
94.500000,67.886,-138.975,75.592,13.462,-12.683,75.592,9.007548e-07,-30.454,0.612216,1.264112,6.045393
94.875000,74.504,-135.446,75.443,11.066,-6.668,75.443,9.234121e-07,-30.346,0.878146,1.330799,6.034604
95.250000,80.943,-131.601,75.293,12.093,-8.335,75.293,9.344865e-07,-30.294,0.764121,1.307898,6.029427
95.625000,87.187,-127.447,75.144,11.660,-8.119,75.144,9.969711e-07,-30.013,0.783286,1.313177,6.001317
96.000000,93.223,-122.995,74.994,11.849,-8.635,74.994,1.001197e-06,-29.995,0.754089,1.306801,5.999480
96.375000,99.035,-118.256,74.845,13.398,-10.803,74.845,1.071274e-06,-29.701,0.641774,1.274961,5.970100
96.750000,104.610,-113.239,74.696,19.842,-18.637,74.696,1.187740e-06,-29.253,0.418296,1.171354,5.925278
97.125000,109.934,-107.957,74.546,22.545,-21.649,74.546,1.232708e-06,-29.091,0.370191,1.138850,5.909140
97.500000,114.995,-102.423,74.397,12.405,-11.308,74.397,1.084452e-06,-29.648,0.650387,1.277651,5.964790
97.875000,119.781,-96.648,74.247,6.817,-6.438,74.247,1.015612e-06,-29.933,1.143304,1.373037,5.993272
98.250000,124.280,-90.648,74.098,3.112,-3.191,74.098,9.626379e-07,-30.165,2.392519,1.440050,6.016537
98.625000,128.481,-84.435,73.948,-2.781,2.002,73.948,9.156428e-07,-30.383,145.494776,1.453835,6.038274
99.000000,132.374,-78.025,73.799,-6.096,5.157,73.799,8.745944e-07,-30.582,15.716952,1.390758,6.058193
99.375000,135.949,-71.432,73.649,4.893,-2.983,73.649,9.478621e-07,-30.233,1.845997,1.421688,6.023255
99.750000,139.199,-64.673,73.500,25.042,-12.343,73.500,9.901244e-07,-30.043,0.403139,1.157322,6.004310
100.125000,142.114,-57.763,73.350,51.628,-19.831,73.350,1.153991e-06,-29.378,0.237771,1.049571,5.937798
100.500000,144.688,-50.719,73.201,59.418,-21.492,73.201,1.189555e-06,-29.246,0.219065,1.051447,5.924616
100.875000,146.915,-43.557,73.051,59.730,-21.130,73.051,1.044808e-06,-29.810,0.218541,1.051014,5.980964
101.250000,148.789,-36.295,72.902,14.387,-4.689,72.902,7.905511e-07,-31.021,0.704806,1.290397,6.102070
101.625000,150.304,-28.951,72.753,-23.015,11.747,72.753,6.787351e-07,-31.683,3.047052,1.170299,6.168300
102.000000,151.459,-21.540,72.603,-29.817,13.381,72.603,6.325238e-07,-31.989,2.494105,1.115501,6.198923
102.375000,152.249,-14.082,72.454,-34.946,11.313,72.454,5.773552e-07,-32.386,2.872654,1.090783,6.238557
102.750000,152.672,-6.594,72.304,-33.707,11.755,72.304,5.783449e-07,-32.378,2.219609,1.095216,6.237813
